customer_id,customer_name,age,age_group,gender,city,state,customer_type,registration_date,email,phone,is_active,total_lifetime_value
1608,Anjali Dasgupta,21,18-25,Male,Hyderabad,Telangana,New,2025-01-27,bimala12@example.org,+91-8265254067,True,242734.53
1609,Xavier Rau,45,36-45,Female,Patna,Bihar,VIP,2024-08-17,email_not_provided@unknown.com,+91-9925379651,True,515572.88
1610,Ekantika Bera,39,36-45,Female,Patna,Bihar,Regular,2024-06-29,vigkiaan@example.org,+91-9457045725,True,65118.85
1611,Yamini Bansal,39,36-45,Male,Patna,Bihar,New,2024-09-02,dchowdhury@example.net,+91-7712695977,True,125404.06
1612,Tristan Babu,24,18-25,Female,Pune,Maharashtra,New,2024-02-28,balayashasvi@example.com,+91-8311440153,True,347628.24
1613,Sudiksha Ram,73,60+,Female,Bangalore,Karnataka,New,2024-09-05,wom@example.net,+91-8312227891,True,14000.54
1614,Mitali Hora,65,60+,Male,Kolkata,West Bengal,Churned,2026-02-01,vidhi52@example.net,+91-9623958602,False,0.0
1615,Indira Sarin,39,36-45,Female,Mumbai,Maharashtra,New,2025-06-18,email_not_provided@unknown.com,+91-8019012874,True,426697.76
1616,Eesha Sule,33,26-35,Male,Pune,Maharashtra,Churned,2024-05-26,gabadivya@example.net,Phone Not Available,False,0.0
1617,Vasudha Cherian,29,26-35,Female,Hyderabad,Telangana,Regular,2025-10-13,oviyamodi@example.net,+91-9738359872,True,437139.67
1618,Tristan Mahal,20,18-25,Male,Hyderabad,Telangana,New,2025-04-04,andrayauvani@example.com,+91-7518270377,True,115044.26
1619,Bhavika Ranganathan,71,60+,Male,Patna,Bihar,New,2025-12-05,gangabarad@example.net,+91-7317345273,True,39062.38
1620,Hritik Yohannan,48,46-60,Male,Mumbai,Maharashtra,Regular,2026-02-01,qmahajan@example.org,+91-9736268355,True,46840.13
1621,Bhavini Dutt,64,60+,Male,Bangalore,Karnataka,New,2025-07-08,rudra13@example.org,+91-7391981697,True,31181.31
1622,Janya Bhattacharyya,40,36-45,Male,Delhi,Delhi,Regular,2025-06-11,reyansh41@example.org,+91-8286066653,True,49913.05
1623,Harsh Khanna,58,46-60,Male,Mumbai,Maharashtra,Regular,2024-12-17,deoganga@example.net,+91-7598849594,True,0.0
1624,Aahana Banik,39,36-45,Female,Kolkata,West Bengal,Regular,2024-04-16,eshana69@example.com,+91-8688145275,True,81461.29
1625,Indira Badami,37,36-45,Female,Patna,Bihar,Regular,2024-11-10,bthakkar@example.org,Phone Not Available,True,312124.46
1626,Priya Chowdhury,57,46-60,Female,Mumbai,Maharashtra,New,2025-11-07,falakmohan@example.org,+91-7229789953,True,55741.69
1627,Chatura Gala,69,60+,Female,Hyderabad,Telangana,VIP,2025-10-05,amol61@example.com,+91-8300920400,True,16723.09
1628,Brijesh De,57,46-60,Female,Kolkata,West Bengal,Churned,2024-07-29,sdeol@example.net,+91-7096529655,False,0.0
1629,Pranav Tata,48,46-60,Female,Delhi,Delhi,Regular,2026-01-07,vrittidasgupta@example.net,+91-9337999330,True,36006.85
1630,Geetika Boase,31,26-35,Male,Patna,Bihar,Churned,2024-07-11,mallbina@example.net,+91-8206738533,False,0.0
1631,Ekanta Sanghvi,56,46-60,Female,Chennai,Tamil Nadu,Regular,2025-03-03,aachal84@example.com,+91-7041430100,True,33896.9
1632,Krishna Aggarwal,59,46-60,Male,Patna,Bihar,Regular,2024-05-10,edwinanika@example.com,+91-8270357911,True,16240.82
1633,Mahika Guha,60,46-60,Male,Pune,Maharashtra,New,2025-07-02,ayushman06@example.net,+91-7464466134,True,63872.84
1634,Mohammed Wali,45,36-45,Female,Bangalore,Karnataka,Regular,2024-11-17,nandarobert@example.net,+91-7408298735,True,2136.65
1635,Yashica Biswas,27,26-35,Male,Hyderabad,Telangana,New,2025-08-11,thakurharrison@example.org,+91-7990284271,True,457412.62
1636,Lajita Kale,36,36-45,Female,Delhi,Delhi,Regular,2024-06-15,lakshit53@example.com,+91-9330621856,True,127543.4
1637,Anita Dixit,72,60+,Male,Kolkata,West Bengal,New,2024-11-24,calebbaria@example.net,+91-9706179518,True,27260.0
1638,Amara Jaggi,34,26-35,Female,Hyderabad,Telangana,VIP,2024-12-26,rakshaarya@example.net,+91-8288404397,True,183823.56
1639,Dayamai Manne,46,46-60,Female,Delhi,Delhi,New,2025-04-21,amairabrahmbhatt@example.net,+91-9933548499,True,26385.95
1640,Hitesh Gour,23,18-25,Female,Hyderabad,Telangana,Churned,2024-05-19,puribenjamin@example.com,+91-9272821052,False,0.0
1641,Vanya Parsa,24,18-25,Female,Hyderabad,Telangana,Regular,2024-02-26,krishnamurthyvamakshi@example.net,+91-9157973539,True,82807.08
1642,Zansi Bhasin,28,26-35,Male,Mumbai,Maharashtra,Regular,2024-08-15,datehritik@example.com,+91-9933642844,True,570043.91
1643,Nilima Sankar,61,60+,Female,Hyderabad,Telangana,Regular,2025-01-23,ksaini@example.com,+91-8882932496,True,9735.08
1644,Lila Kunda,38,36-45,Male,Kolkata,West Bengal,VIP,2025-03-09,dayitabawa@example.com,+91-8783435086,True,696548.39
1645,Yashasvi Das,40,36-45,Male,Pune,Maharashtra,Regular,2024-12-08,ggole@example.net,+91-7330181532,True,408192.12
1646,Raksha Basu,70,60+,Male,Patna,Bihar,New,2024-09-20,takbalhaar@example.org,+91-8750056785,True,43301.1
1647,Kritika Bhattacharyya,53,46-60,Male,Pune,Maharashtra,Regular,2024-03-15,eprashad@example.com,+91-8919126150,True,10321.06
1648,Chasmum Mammen,21,18-25,Male,Pune,Maharashtra,New,2026-02-02,kandaazaan@example.com,+91-8006318153,True,342758.73
1649,Ekta Chahal,22,18-25,Male,Patna,Bihar,VIP,2024-06-04,ramanganga@example.net,+91-9343666579,True,360423.55
1650,Vrishti Mander,43,36-45,Female,Mumbai,Maharashtra,New,2024-02-18,glal@example.org,+91-8049592790,True,309670.84
1651,Oliver Bassi,58,46-60,Female,Chennai,Tamil Nadu,New,2024-08-06,pallavrinda@example.org,Phone Not Available,True,21373.38
1652,Divya Narain,75,60+,Male,Delhi,Delhi,Regular,2025-05-09,balanwyatt@example.org,+91-7084531419,True,50401.66
1653,Tanvi Ramesh,40,36-45,Female,Kolkata,West Bengal,Regular,2024-09-05,settyjalsa@example.net,+91-9933920503,True,434409.49
1654,Laban Prakash,60,46-60,Female,Hyderabad,Telangana,Regular,2025-10-29,sachdevajanaki@example.com,+91-9555438054,True,33369.05
1655,Warhi Balan,19,18-25,Female,Mumbai,Maharashtra,New,2025-02-07,lagate@example.net,+91-7086653736,True,532981.76
1656,Kala Pandey,25,18-25,Male,Mumbai,Maharashtra,Regular,2026-01-08,venkataramangeorge@example.com,+91-9597103025,True,384287.04
1657,Samuel Naik,61,60+,Female,Mumbai,Maharashtra,Churned,2025-06-23,kavya15@example.org,+91-7344158373,False,0.0
1658,Onveer Nazareth,37,36-45,Male,Delhi,Delhi,New,2024-03-02,avnikala@example.org,+91-7177403620,True,529265.04
1659,Eesha Srivastava,40,36-45,Male,Mumbai,Maharashtra,VIP,2025-01-06,amritakanda@example.org,+91-7709046516,True,241744.43
1660,Anvi Biswas,67,60+,Male,Kolkata,West Bengal,New,2025-03-19,chanddhriti@example.net,+91-7792181354,True,29448.4
1661,Max Chakraborty,65,60+,Female,Bangalore,Karnataka,VIP,2025-08-12,svarughese@example.net,+91-8898762969,True,37485.07
1662,Urvi Pillai,34,26-35,Female,Mumbai,Maharashtra,Regular,2026-01-09,amolbajwa@example.net,+91-7151984254,True,336420.67
1663,Champak Chawla,61,60+,Male,Patna,Bihar,Regular,2024-07-20,kashvi26@example.org,+91-7028307377,True,63669.55
1664,Ati Rau,75,60+,Male,Chennai,Tamil Nadu,Regular,2024-11-04,ladli46@example.com,+91-8795707547,True,23563.91
1665,Arjun Wagle,41,36-45,Female,Kolkata,West Bengal,Churned,2024-04-16,modybhanumati@example.com,+91-7549578065,False,0.0
1666,Charvi Lad,53,46-60,Male,Kolkata,West Bengal,Regular,2024-05-10,ekapoor@example.net,+91-8671188693,True,28938.4
1667,Yauvani Chander,54,46-60,Female,Delhi,Delhi,Churned,2024-06-28,surgabriel@example.net,Phone Not Available,False,0.0
1668,Isaac Saran,55,46-60,Male,Delhi,Delhi,VIP,2025-06-18,deomohini@example.com,+91-8662405911,True,74383.91
1669,Ranbir Jha,53,46-60,Male,Kolkata,West Bengal,VIP,2024-05-12,csane@example.com,+91-9526663113,True,38143.09
1670,Hemang Barman,23,18-25,Female,Pune,Maharashtra,VIP,2024-10-04,bahrijanani@example.net,+91-9212905684,True,211956.96
1671,Laksh Ramanathan,53,46-60,Male,Patna,Bihar,New,2025-12-05,xalakraju@example.org,+91-7649638625,True,50722.55
1672,Ishanvi Walla,54,46-60,Female,Patna,Bihar,Regular,2025-10-20,narora@example.com,+91-7408440528,True,35952.15
1673,Odika Bail,55,46-60,Female,Delhi,Delhi,VIP,2024-05-04,vsandhu@example.net,+91-9533795778,True,25439.84
1674,Ekanta Chandran,74,60+,Male,Chennai,Tamil Nadu,Regular,2025-01-18,chanaoviya@example.org,+91-8743429619,True,10563.62
1675,Anya Kumar,41,36-45,Male,Mumbai,Maharashtra,Regular,2025-04-12,luke25@example.net,+91-7253231402,True,125730.76
1676,Wakeeta Tiwari,46,46-60,Male,Patna,Bihar,Regular,2024-04-06,chandyashvi@example.org,+91-7116158385,True,58065.26
1677,Indrajit Mittal,73,60+,Female,Hyderabad,Telangana,VIP,2025-08-11,aarush56@example.net,+91-7231830176,True,9122.1
1678,Ojasvi Upadhyay,23,18-25,Female,Pune,Maharashtra,New,2025-02-07,kalpit13@example.org,+91-7738949098,True,168354.31
1679,Abdul Sekhon,27,26-35,Male,Patna,Bihar,Regular,2026-01-07,jeetminhas@example.org,+91-7582997192,True,288747.49
1680,Balendra Ganesan,26,26-35,Male,Pune,Maharashtra,Regular,2024-02-14,ichauhan@example.org,+91-9280802588,True,10536.51
1681,Warinder Pai,75,60+,Male,Pune,Maharashtra,New,2024-08-28,amrutalata@example.org,+91-7807845296,True,14011.6
1682,Advika Keer,62,60+,Male,Hyderabad,Telangana,Regular,2024-03-02,kamdarhardik@example.org,+91-8795901140,True,94849.7
1683,Vamakshi Das,64,60+,Male,Kolkata,West Bengal,VIP,2025-01-20,tejasborra@example.org,+91-9386208441,True,29347.87
1684,Ekiya Kar,34,26-35,Male,Hyderabad,Telangana,Regular,2026-01-31,nimrat56@example.org,+91-9897643279,True,567502.16
1685,Unnati Deep,42,36-45,Female,Mumbai,Maharashtra,New,2024-04-15,udarshkibe@example.net,Phone Not Available,True,292088.13
1686,Zaitra Dhillon,37,36-45,Female,Chennai,Tamil Nadu,Regular,2024-08-22,bhavika60@example.com,+91-9360978076,True,487410.61
1687,Noah Toor,56,46-60,Female,Mumbai,Maharashtra,Regular,2026-01-21,kumeramol@example.com,+91-7807584332,True,68890.03
1688,Ranbir Guha,41,36-45,Male,Kolkata,West Bengal,Regular,2025-01-26,ykhatri@example.com,+91-8765626824,True,111356.03
1689,Vyanjana Jhaveri,65,60+,Female,Bangalore,Karnataka,Regular,2024-04-03,smohan@example.net,+91-9334382366,True,48070.39
1690,Lohit Bhakta,45,36-45,Male,Chennai,Tamil Nadu,Regular,2026-01-26,yashodadoctor@example.org,+91-7354171094,True,546885.1
1691,Dipta Banik,18,18-25,Female,Pune,Maharashtra,New,2025-12-27,yachana23@example.com,+91-8921361149,True,194518.81
1692,Ira Anne,24,18-25,Male,Chennai,Tamil Nadu,Regular,2024-10-13,uprabhu@example.net,+91-9106233785,True,323137.36
1693,Christopher Guha,49,46-60,Female,Patna,Bihar,Regular,2025-07-27,maya37@example.com,+91-9868000786,True,48292.09
1694,Bhavna Lala,43,36-45,Male,Pune,Maharashtra,New,2024-11-06,chandranbhattacharyya@example.org,+91-9060344250,True,123079.97
1695,Omya Doshi,33,26-35,Female,Kolkata,West Bengal,Regular,2024-03-21,vinaya69@example.net,+91-8956473147,True,171304.83
1696,Tanveer Lalla,58,46-60,Male,Chennai,Tamil Nadu,Churned,2025-03-30,sdalia@example.com,+91-9923164663,False,0.0
1697,Yashodhara Krishna,21,18-25,Female,Chennai,Tamil Nadu,Churned,2026-01-21,kataomaja@example.net,+91-7474100661,False,0.0
1698,Udyati Raja,67,60+,Female,Pune,Maharashtra,Churned,2025-02-17,harshgoswami@example.com,+91-9555842760,False,0.0
1699,Anika Badami,29,26-35,Female,Hyderabad,Telangana,VIP,2025-04-01,pranav69@example.com,+91-9046012988,True,0.0
1700,Anjali Butala,24,18-25,Male,Kolkata,West Bengal,Regular,2025-10-02,hansmugdha@example.net,+91-9117230199,True,306443.19
1701,Anmol Roy,73,60+,Male,Pune,Maharashtra,New,2024-07-22,isur@example.org,+91-8342753712,True,90592.46
1702,Yash Venkatesh,38,36-45,Female,Chennai,Tamil Nadu,New,2024-12-04,parsasaumya@example.org,+91-9741438977,True,417734.99
1703,Lakshmi Lanka,45,36-45,Male,Kolkata,West Bengal,Regular,2025-05-08,balanbhavani@example.com,+91-8645217292,True,92606.98
1704,Maanav Pillay,21,18-25,Female,Kolkata,West Bengal,Churned,2024-03-31,mekhalakoshy@example.com,+91-9311037236,False,0.0
1705,Radhika Nazareth,25,18-25,Male,Delhi,Delhi,New,2026-01-18,amara53@example.net,+91-8998669470,True,7228.15
1706,Divya Sridhar,69,60+,Male,Hyderabad,Telangana,Regular,2026-01-02,sanyasachdeva@example.com,+91-9154116900,True,81828.52
1707,Geetika Kale,27,26-35,Male,Chennai,Tamil Nadu,VIP,2024-11-29,rajeshriramaswamy@example.com,+91-7894352593,True,603842.27
1708,Maanas Nadkarni,20,18-25,Female,Mumbai,Maharashtra,Regular,2024-04-27,ekani09@example.com,+91-9008701917,True,476605.53
1709,Falak Sarraf,69,60+,Male,Mumbai,Maharashtra,Regular,2024-11-21,kratta@example.org,+91-7177358479,True,46009.1
1710,Aashi Dayal,62,60+,Male,Bangalore,Karnataka,Regular,2024-02-26,chakrika77@example.org,+91-9294256152,True,32507.86
1711,Girik Halder,20,18-25,Male,Hyderabad,Telangana,Regular,2024-06-19,girikmody@example.com,+91-7232447197,True,425725.18
1712,Arin Prabhakar,72,60+,Male,Mumbai,Maharashtra,Regular,2024-12-11,advika07@example.net,+91-7169180793,True,71179.12
1713,Vinaya Zacharia,59,46-60,Male,Kolkata,West Bengal,Regular,2024-10-30,xavierpai@example.com,+91-9315091407,True,21055.83
1714,Jyoti Dayal,57,46-60,Male,Mumbai,Maharashtra,New,2024-10-04,jackbhavsar@example.net,+91-9207343464,True,59294.25
1715,Vamakshi Gala,73,60+,Female,Delhi,Delhi,Regular,2025-08-14,xavierbal@example.org,+91-9787655091,True,31013.96
1716,Eshana Aggarwal,70,60+,Male,Patna,Bihar,Churned,2025-09-28,galafaqid@example.net,+91-8053643605,False,0.0
1717,Gaurav Golla,65,60+,Female,Pune,Maharashtra,Regular,2026-01-29,manan56@example.org,+91-7817757323,True,5111.6
1718,Omisha Kalla,19,18-25,Male,Delhi,Delhi,VIP,2024-12-11,edixit@example.org,+91-8508221035,True,400511.06
1719,Elijah Deshpande,66,60+,Female,Delhi,Delhi,New,2025-11-25,bosesiddharth@example.net,+91-7920712388,True,72303.33
1720,Arunima Kurian,45,36-45,Female,Hyderabad,Telangana,New,2025-11-09,ishanvi49@example.org,+91-9432642197,True,102167.12
1721,Netra Hora,34,26-35,Female,Kolkata,West Bengal,VIP,2025-09-18,yastisuresh@example.org,+91-9822220210,True,248311.47
1722,Manya Sood,28,26-35,Female,Patna,Bihar,Regular,2025-05-08,xsarin@example.net,+91-8856834211,True,557361.32
1723,Manya Ahuja,66,60+,Male,Kolkata,West Bengal,Churned,2025-09-28,abajwa@example.com,+91-8550111703,False,0.0
1724,Yashoda Muni,39,36-45,Female,Patna,Bihar,New,2025-09-13,devanabha@example.net,+91-8913759524,True,64595.06
1725,Avi Reddy,64,60+,Male,Bangalore,Karnataka,Churned,2025-12-05,wmanne@example.net,+91-9116177956,False,0.0
1726,Krishna Prashad,29,26-35,Female,Mumbai,Maharashtra,Regular,2025-01-21,tbail@example.net,+91-8260547706,True,191529.36
1727,Yash Dhillon,45,36-45,Female,Delhi,Delhi,Churned,2024-08-26,gargbaghyawati@example.com,+91-7344638668,False,0.0
1728,Kabir Ratta,71,60+,Male,Mumbai,Maharashtra,Regular,2025-01-18,ekumar@example.com,+91-8463956156,True,27102.05
1729,Avi Prabhu,72,60+,Female,Bangalore,Karnataka,Regular,2025-09-22,gsuresh@example.com,+91-9637888648,True,55620.57
1730,Pranit Andra,68,60+,Male,Mumbai,Maharashtra,Regular,2025-03-18,diyapurohit@example.net,+91-8220183880,True,23088.88
1731,Shivani Dugar,51,46-60,Male,Patna,Bihar,Regular,2026-01-18,umangmallick@example.org,+91-9845272033,True,59549.84
1732,Abhiram Bala,28,26-35,Male,Hyderabad,Telangana,New,2024-12-16,mitalivala@example.org,+91-9781989462,True,727540.45
1733,Ekavir Chand,57,46-60,Female,Chennai,Tamil Nadu,New,2024-11-02,rtank@example.org,+91-7397879119,True,50419.62
1734,Aryan Majumdar,56,46-60,Male,Kolkata,West Bengal,Regular,2025-03-06,hmitra@example.org,+91-7666986421,True,9870.37
1735,Samaksh Gole,39,36-45,Female,Kolkata,West Bengal,New,2025-03-05,lbehl@example.net,+91-7422891905,True,35488.5
1736,Aishani Sagar,19,18-25,Female,Chennai,Tamil Nadu,Churned,2024-05-15,yatanbarman@example.com,+91-8287582355,False,0.0
1737,Garima Issac,18,18-25,Male,Bangalore,Karnataka,VIP,2026-01-12,email_not_provided@unknown.com,+91-9156337959,True,620728.02
1738,Abha Comar,33,26-35,Female,Mumbai,Maharashtra,New,2025-12-18,boasearadhana@example.org,+91-9850534420,True,152419.83
1739,Udarsh Dave,39,36-45,Female,Kolkata,West Bengal,Regular,2025-03-18,hkata@example.net,+91-9866992605,True,101251.03
1740,Champak Kurian,59,46-60,Female,Chennai,Tamil Nadu,New,2024-08-07,balaykritika@example.com,+91-8317583535,True,32402.26
1741,Samesh Gole,53,46-60,Female,Kolkata,West Bengal,Regular,2024-03-01,ridhiwalla@example.com,+91-7221973296,True,9060.5
1742,Megha Prabhu,30,26-35,Female,Bangalore,Karnataka,New,2024-06-17,bachittarpai@example.net,+91-8410053735,True,303983.6
1743,Dev Andra,59,46-60,Female,Pune,Maharashtra,Regular,2024-04-01,ddixit@example.net,+91-8444901711,True,30506.56
1744,Fiyaz Parmer,25,18-25,Male,Pune,Maharashtra,New,2025-07-20,pushtisem@example.com,+91-8436824291,True,639677.77
1745,Yoshita Hayer,29,26-35,Male,Bangalore,Karnataka,Churned,2024-07-07,lbutala@example.com,+91-7917523879,False,0.0
1746,Daksh Radhakrishnan,72,60+,Male,Chennai,Tamil Nadu,Regular,2025-12-24,tankjagrati@example.net,+91-7066781485,True,29095.17
1747,Abhimanyu Sandal,42,36-45,Female,Hyderabad,Telangana,Churned,2025-12-19,yagneshtaneja@example.com,+91-7495790216,False,0.0
1748,Mitesh Minhas,64,60+,Female,Hyderabad,Telangana,New,2024-02-29,naveen38@example.org,+91-8183398998,True,4330.63
1749,Shivansh Chandran,62,60+,Female,Kolkata,West Bengal,VIP,2025-06-02,zoza@example.com,+91-8983734623,True,0.0
1750,Hema Goel,72,60+,Male,Pune,Maharashtra,Regular,2025-11-15,ira19@example.com,+91-9831001354,True,83654.19
1751,Tripti Yadav,59,46-60,Male,Hyderabad,Telangana,Regular,2026-01-06,lsura@example.net,+91-9318767901,True,58747.04
1752,Jairaj Korpal,49,46-60,Male,Kolkata,West Bengal,Regular,2025-02-10,avni38@example.org,+91-7429457605,True,99162.22
1753,Mitali Tailor,40,36-45,Female,Delhi,Delhi,Regular,2024-10-15,amblewriddhish@example.com,+91-8261198163,True,465624.47
1754,Peter Keer,24,18-25,Female,Mumbai,Maharashtra,Regular,2025-08-26,nsaran@example.org,+91-9955963033,True,323367.4
1755,Anjali Sabharwal,46,46-60,Male,Delhi,Delhi,Regular,2025-12-14,chakradharkata@example.net,+91-7474939750,True,61007.3
1756,Arya Koshy,28,26-35,Female,Pune,Maharashtra,Regular,2024-02-26,email_not_provided@unknown.com,+91-7376887223,True,150196.39
1757,Zehaan Chaudhari,52,46-60,Male,Chennai,Tamil Nadu,Regular,2024-11-02,borahaishani@example.com,+91-8483511876,True,10840.84
1758,Vincent Lalla,67,60+,Female,Pune,Maharashtra,VIP,2025-05-06,lilaiyer@example.com,+91-7697390164,True,97036.9
1759,Ayush Cherian,71,60+,Female,Bangalore,Karnataka,New,2025-03-26,karaneelima@example.com,+91-7711995647,True,1483.22
1760,Avni Bhavsar,31,26-35,Female,Kolkata,West Bengal,VIP,2024-08-14,shazayan@example.com,+91-7953813961,True,115649.73
1761,Udant Mani,37,36-45,Female,Chennai,Tamil Nadu,Regular,2025-04-26,amrutasem@example.com,+91-7825951268,True,46631.18
1762,Wishi Sarna,48,46-60,Male,Delhi,Delhi,Regular,2026-01-16,gabanathaniel@example.com,+91-7710729127,True,22145.97
1763,Leela Rau,30,26-35,Male,Bangalore,Karnataka,New,2025-12-07,udant87@example.org,+91-8344356464,True,204329.12
1764,Diya Varty,18,18-25,Female,Kolkata,West Bengal,Regular,2024-02-17,hmishra@example.org,+91-7441656519,True,376825.35
1765,Anvi Pall,20,18-25,Female,Mumbai,Maharashtra,New,2025-02-19,aahana10@example.com,+91-7399655695,True,173338.46
1766,Lakshit Nazareth,58,46-60,Female,Kolkata,West Bengal,New,2024-08-05,mahika64@example.org,+91-7600646618,True,115382.57
1767,Ubika Sen,25,18-25,Female,Chennai,Tamil Nadu,Regular,2025-06-12,kbuch@example.com,+91-9418191547,True,183718.44
1768,Hitesh Sekhon,25,18-25,Female,Kolkata,West Bengal,New,2025-07-02,matthewborra@example.net,+91-7766333287,True,384881.26
1769,Laksh Divan,50,46-60,Female,Kolkata,West Bengal,Regular,2026-02-11,mitali65@example.net,+91-7975067953,True,24086.2
1770,Rachita Bala,66,60+,Female,Bangalore,Karnataka,VIP,2025-09-10,munshiganga@example.org,+91-8605399765,True,5368.59
1771,Veda Dash,68,60+,Male,Hyderabad,Telangana,New,2024-07-21,ishitasura@example.org,+91-9920021191,True,6116.56
1772,Megha Sant,67,60+,Male,Kolkata,West Bengal,Regular,2024-04-29,qabildara@example.org,+91-9120118533,True,9547.9
1773,Mohini Gulati,72,60+,Female,Hyderabad,Telangana,Regular,2025-08-11,atwalguneet@example.net,+91-8913433141,True,22084.85
1774,Falan Nadig,56,46-60,Female,Hyderabad,Telangana,Churned,2025-06-01,hamsinimaster@example.org,+91-9016992171,False,0.0
1775,Brijesh Pandit,26,26-35,Female,Delhi,Delhi,Regular,2024-02-20,meeraparekh@example.com,+91-7652042153,True,266209.23
1776,Praneel Dar,60,46-60,Female,Hyderabad,Telangana,VIP,2026-01-18,memonekansh@example.net,+91-8679820056,True,34375.94
1777,Karan Guha,22,18-25,Female,Patna,Bihar,Regular,2025-07-20,esood@example.org,+91-7873350620,True,15702.26
1778,Jalsa Hans,19,18-25,Female,Hyderabad,Telangana,VIP,2024-03-08,waliharita@example.net,+91-9682473638,True,108866.16
1779,Tristan Parmer,59,46-60,Male,Bangalore,Karnataka,Churned,2024-10-03,bhavna73@example.net,+91-9609738491,False,0.0
1780,Chandran Sangha,70,60+,Male,Delhi,Delhi,Regular,2024-03-04,jason02@example.org,+91-7134690516,True,27690.89
1781,Jairaj Khanna,65,60+,Male,Patna,Bihar,Regular,2024-12-21,khatrinihal@example.com,+91-8197433772,True,112073.81
